interval_start,fueltech,fueltech_label,power_mw,year,hour,month,day
2026-04-15 13:00:00,gas_wcmg,gas_wcmg,35.545583,2026,13,4,15
2026-04-15 14:00:00,gas_wcmg,gas_wcmg,34.926333,2026,14,4,15
2026-04-15 15:00:00,gas_wcmg,gas_wcmg,33.245,2026,15,4,15
2026-04-15 16:00:00,gas_wcmg,gas_wcmg,33.278917,2026,16,4,15
2026-04-15 17:00:00,gas_wcmg,gas_wcmg,33.95725,2026,17,4,15
2026-04-15 18:00:00,gas_wcmg,gas_wcmg,37.502667,2026,18,4,15
2026-04-15 19:00:00,gas_wcmg,gas_wcmg,30.870917,2026,19,4,15
2026-04-15 20:00:00,gas_wcmg,gas_wcmg,18.577667,2026,20,4,15
2026-04-15 21:00:00,gas_wcmg,gas_wcmg,19.451833,2026,21,4,15
2026-04-15 22:00:00,gas_wcmg,gas_wcmg,28.194917,2026,22,4,15
2026-04-15 23:00:00,gas_wcmg,gas_wcmg,31.718083,2026,23,4,15
2026-04-16 00:00:00,gas_wcmg,gas_wcmg,31.511667,2026,0,4,16
2026-04-16 01:00:00,gas_wcmg,gas_wcmg,30.397583,2026,1,4,16
2026-04-16 02:00:00,gas_wcmg,gas_wcmg,31.695667,2026,2,4,16
2026-04-16 03:00:00,gas_wcmg,gas_wcmg,31.724,2026,3,4,16
2026-04-16 04:00:00,gas_wcmg,gas_wcmg,31.390417,2026,4,4,16
2026-04-16 05:00:00,gas_wcmg,gas_wcmg,32.062083,2026,5,4,16
2026-04-16 06:00:00,gas_wcmg,gas_wcmg,31.481583,2026,6,4,16
2026-04-16 07:00:00,gas_wcmg,gas_wcmg,31.234417,2026,7,4,16
2026-04-16 08:00:00,gas_wcmg,gas_wcmg,34.055333,2026,8,4,16
2026-04-16 09:00:00,gas_wcmg,gas_wcmg,31.45925,2026,9,4,16
2026-04-16 10:00:00,gas_wcmg,gas_wcmg,29.72,2026,10,4,16
2026-04-16 11:00:00,gas_wcmg,gas_wcmg,29.460167,2026,11,4,16
2026-04-16 12:00:00,gas_wcmg,gas_wcmg,27.847417,2026,12,4,16
2026-04-16 13:00:00,gas_wcmg,gas_wcmg,30.05625,2026,13,4,16
2026-04-16 14:00:00,gas_wcmg,gas_wcmg,21.184917,2026,14,4,16
2026-04-16 15:00:00,gas_wcmg,gas_wcmg,16.871917,2026,15,4,16
2026-04-16 16:00:00,gas_wcmg,gas_wcmg,23.010583,2026,16,4,16
2026-04-16 17:00:00,gas_wcmg,gas_wcmg,25.2415,2026,17,4,16
2026-04-16 18:00:00,gas_wcmg,gas_wcmg,27.65675,2026,18,4,16
2026-04-16 19:00:00,gas_wcmg,gas_wcmg,29.94975,2026,19,4,16
2026-04-16 20:00:00,gas_wcmg,gas_wcmg,31.645833,2026,20,4,16
2026-04-16 21:00:00,gas_wcmg,gas_wcmg,29.923083,2026,21,4,16
2026-04-16 22:00:00,gas_wcmg,gas_wcmg,30.80375,2026,22,4,16
2026-04-16 23:00:00,gas_wcmg,gas_wcmg,30.94775,2026,23,4,16
2026-04-17 00:00:00,gas_wcmg,gas_wcmg,30.576167,2026,0,4,17
2026-04-17 01:00:00,gas_wcmg,gas_wcmg,30.692667,2026,1,4,17
2026-04-17 02:00:00,gas_wcmg,gas_wcmg,30.775083,2026,2,4,17
2026-04-17 03:00:00,gas_wcmg,gas_wcmg,30.815083,2026,3,4,17
2026-04-17 04:00:00,gas_wcmg,gas_wcmg,30.582833,2026,4,4,17
2026-04-17 05:00:00,gas_wcmg,gas_wcmg,30.761833,2026,5,4,17
2026-04-17 06:00:00,gas_wcmg,gas_wcmg,30.44425,2026,6,4,17
2026-04-17 07:00:00,gas_wcmg,gas_wcmg,30.279833,2026,7,4,17
2026-04-17 08:00:00,gas_wcmg,gas_wcmg,30.196833,2026,8,4,17
2026-04-17 09:00:00,gas_wcmg,gas_wcmg,30.034917,2026,9,4,17
2026-04-17 10:00:00,gas_wcmg,gas_wcmg,30.579,2026,10,4,17
2026-04-17 11:00:00,gas_wcmg,gas_wcmg,30.30925,2026,11,4,17
2026-04-17 12:00:00,gas_wcmg,gas_wcmg,31.1535,2026,12,4,17
2026-04-17 13:00:00,gas_wcmg,gas_wcmg,34.470583,2026,13,4,17
2026-04-17 14:00:00,gas_wcmg,gas_wcmg,35.893417,2026,14,4,17
2026-04-17 15:00:00,gas_wcmg,gas_wcmg,36.539083,2026,15,4,17
2026-04-17 16:00:00,gas_wcmg,gas_wcmg,36.7135,2026,16,4,17
2026-04-17 17:00:00,gas_wcmg,gas_wcmg,36.90025,2026,17,4,17
2026-04-17 18:00:00,gas_wcmg,gas_wcmg,36.737167,2026,18,4,17
2026-04-17 19:00:00,gas_wcmg,gas_wcmg,37.350333,2026,19,4,17
2026-04-17 20:00:00,gas_wcmg,gas_wcmg,37.821667,2026,20,4,17
2026-04-17 21:00:00,gas_wcmg,gas_wcmg,38.576917,2026,21,4,17
2026-04-17 22:00:00,gas_wcmg,gas_wcmg,36.109583,2026,22,4,17
2026-04-17 23:00:00,gas_wcmg,gas_wcmg,35.642167,2026,23,4,17
2026-04-18 00:00:00,gas_wcmg,gas_wcmg,36.336417,2026,0,4,18
2026-04-18 01:00:00,gas_wcmg,gas_wcmg,36.536583,2026,1,4,18
2026-04-18 02:00:00,gas_wcmg,gas_wcmg,36.349917,2026,2,4,18
2026-04-18 03:00:00,gas_wcmg,gas_wcmg,35.948917,2026,3,4,18
2026-04-18 04:00:00,gas_wcmg,gas_wcmg,35.932667,2026,4,4,18
2026-04-18 05:00:00,gas_wcmg,gas_wcmg,36.4175,2026,5,4,18
2026-04-18 06:00:00,gas_wcmg,gas_wcmg,36.78575,2026,6,4,18
2026-04-18 07:00:00,gas_wcmg,gas_wcmg,34.967667,2026,7,4,18
2026-04-18 08:00:00,gas_wcmg,gas_wcmg,36.366667,2026,8,4,18
2026-04-18 09:00:00,gas_wcmg,gas_wcmg,36.685583,2026,9,4,18
2026-04-18 10:00:00,gas_wcmg,gas_wcmg,36.473583,2026,10,4,18
2026-04-18 11:00:00,gas_wcmg,gas_wcmg,38.622,2026,11,4,18
2026-04-18 12:00:00,gas_wcmg,gas_wcmg,39.544,2026,12,4,18
2026-04-18 13:00:00,gas_wcmg,gas_wcmg,39.1145,2026,13,4,18
2026-04-18 14:00:00,gas_wcmg,gas_wcmg,37.839,2026,14,4,18
2026-04-18 15:00:00,gas_wcmg,gas_wcmg,42.69775,2026,15,4,18
2026-04-18 16:00:00,gas_wcmg,gas_wcmg,41.516833,2026,16,4,18
2026-04-18 17:00:00,gas_wcmg,gas_wcmg,39.284333,2026,17,4,18
2026-04-18 18:00:00,gas_wcmg,gas_wcmg,38.413583,2026,18,4,18
2026-04-18 19:00:00,gas_wcmg,gas_wcmg,40.048667,2026,19,4,18
2026-04-18 20:00:00,gas_wcmg,gas_wcmg,41.713833,2026,20,4,18
2026-04-18 21:00:00,gas_wcmg,gas_wcmg,38.744417,2026,21,4,18
2026-04-18 22:00:00,gas_wcmg,gas_wcmg,38.849667,2026,22,4,18
2026-04-18 23:00:00,gas_wcmg,gas_wcmg,40.795,2026,23,4,18
2026-04-19 00:00:00,gas_wcmg,gas_wcmg,41.442333,2026,0,4,19
2026-04-19 01:00:00,gas_wcmg,gas_wcmg,42.821583,2026,1,4,19
2026-04-19 02:00:00,gas_wcmg,gas_wcmg,42.3925,2026,2,4,19
2026-04-19 03:00:00,gas_wcmg,gas_wcmg,41.2615,2026,3,4,19
2026-04-19 04:00:00,gas_wcmg,gas_wcmg,41.43825,2026,4,4,19
2026-04-19 05:00:00,gas_wcmg,gas_wcmg,41.356417,2026,5,4,19
2026-04-19 06:00:00,gas_wcmg,gas_wcmg,41.378833,2026,6,4,19
2026-04-19 07:00:00,gas_wcmg,gas_wcmg,38.992083,2026,7,4,19
2026-04-19 08:00:00,gas_wcmg,gas_wcmg,41.598167,2026,8,4,19
2026-04-19 09:00:00,gas_wcmg,gas_wcmg,41.357,2026,9,4,19
2026-04-19 10:00:00,gas_wcmg,gas_wcmg,40.01675,2026,10,4,19
2026-04-19 11:00:00,gas_wcmg,gas_wcmg,39.241083,2026,11,4,19
2026-04-19 12:00:00,gas_wcmg,gas_wcmg,39.416917,2026,12,4,19
2026-04-19 13:00:00,gas_wcmg,gas_wcmg,40.093583,2026,13,4,19
2026-04-19 14:00:00,gas_wcmg,gas_wcmg,37.553333,2026,14,4,19
2026-04-19 15:00:00,gas_wcmg,gas_wcmg,38.62075,2026,15,4,19
2026-04-19 16:00:00,gas_wcmg,gas_wcmg,36.9015,2026,16,4,19
2026-04-19 17:00:00,gas_wcmg,gas_wcmg,40.679417,2026,17,4,19
2026-04-19 18:00:00,gas_wcmg,gas_wcmg,41.752667,2026,18,4,19
2026-04-19 19:00:00,gas_wcmg,gas_wcmg,42.970167,2026,19,4,19
2026-04-19 20:00:00,gas_wcmg,gas_wcmg,43.16275,2026,20,4,19
2026-04-19 21:00:00,gas_wcmg,gas_wcmg,43.13575,2026,21,4,19
2026-04-19 22:00:00,gas_wcmg,gas_wcmg,42.24475,2026,22,4,19
2026-04-19 23:00:00,gas_wcmg,gas_wcmg,42.706083,2026,23,4,19
2026-04-20 00:00:00,gas_wcmg,gas_wcmg,43.035417,2026,0,4,20
2026-04-20 01:00:00,gas_wcmg,gas_wcmg,43.125167,2026,1,4,20
2026-04-20 02:00:00,gas_wcmg,gas_wcmg,42.995333,2026,2,4,20
2026-04-20 03:00:00,gas_wcmg,gas_wcmg,38.77475,2026,3,4,20
2026-04-20 04:00:00,gas_wcmg,gas_wcmg,39.791833,2026,4,4,20
2026-04-20 05:00:00,gas_wcmg,gas_wcmg,40.616417,2026,5,4,20
2026-04-20 06:00:00,gas_wcmg,gas_wcmg,38.59275,2026,6,4,20
2026-04-20 07:00:00,gas_wcmg,gas_wcmg,35.742417,2026,7,4,20
2026-04-20 08:00:00,gas_wcmg,gas_wcmg,26.915333,2026,8,4,20
2026-04-20 09:00:00,gas_wcmg,gas_wcmg,24.825333,2026,9,4,20
2026-04-20 10:00:00,gas_wcmg,gas_wcmg,23.97425,2026,10,4,20
2026-04-20 11:00:00,gas_wcmg,gas_wcmg,27.074833,2026,11,4,20
2026-04-20 12:00:00,gas_wcmg,gas_wcmg,24.641333,2026,12,4,20
2026-04-20 13:00:00,gas_wcmg,gas_wcmg,27.291,2026,13,4,20
2026-04-20 14:00:00,gas_wcmg,gas_wcmg,32.488417,2026,14,4,20
2026-04-20 15:00:00,gas_wcmg,gas_wcmg,35.109583,2026,15,4,20
2026-04-20 16:00:00,gas_wcmg,gas_wcmg,37.068833,2026,16,4,20
2026-04-20 17:00:00,gas_wcmg,gas_wcmg,38.43275,2026,17,4,20
2026-04-20 18:00:00,gas_wcmg,gas_wcmg,37.519417,2026,18,4,20
2026-04-20 19:00:00,gas_wcmg,gas_wcmg,35.197833,2026,19,4,20
2026-04-20 20:00:00,gas_wcmg,gas_wcmg,34.667,2026,20,4,20
2026-04-20 21:00:00,gas_wcmg,gas_wcmg,34.63925,2026,21,4,20
2026-04-20 22:00:00,gas_wcmg,gas_wcmg,34.60375,2026,22,4,20
2026-04-20 23:00:00,gas_wcmg,gas_wcmg,34.975833,2026,23,4,20
2026-04-21 00:00:00,gas_wcmg,gas_wcmg,37.516083,2026,0,4,21
2026-04-21 01:00:00,gas_wcmg,gas_wcmg,39.927417,2026,1,4,21
2026-04-21 02:00:00,gas_wcmg,gas_wcmg,37.413333,2026,2,4,21
2026-04-21 03:00:00,gas_wcmg,gas_wcmg,39.988333,2026,3,4,21
2026-04-21 04:00:00,gas_wcmg,gas_wcmg,39.990583,2026,4,4,21
2026-04-21 05:00:00,gas_wcmg,gas_wcmg,38.978167,2026,5,4,21
2026-04-21 06:00:00,gas_wcmg,gas_wcmg,40.497583,2026,6,4,21
2026-04-21 07:00:00,gas_wcmg,gas_wcmg,41.216333,2026,7,4,21
2026-04-21 08:00:00,gas_wcmg,gas_wcmg,41.036167,2026,8,4,21
2026-04-21 09:00:00,gas_wcmg,gas_wcmg,35.53925,2026,9,4,21
2026-04-21 10:00:00,gas_wcmg,gas_wcmg,31.125167,2026,10,4,21
2026-04-21 11:00:00,gas_wcmg,gas_wcmg,33.256083,2026,11,4,21
2026-04-21 12:00:00,gas_wcmg,gas_wcmg,34.493083,2026,12,4,21
2026-04-21 13:00:00,gas_wcmg,gas_wcmg,36.095083,2026,13,4,21
2026-04-21 14:00:00,gas_wcmg,gas_wcmg,35.661833,2026,14,4,21
2026-04-21 15:00:00,gas_wcmg,gas_wcmg,36.082,2026,15,4,21
2026-04-21 16:00:00,gas_wcmg,gas_wcmg,29.548917,2026,16,4,21
2026-04-21 17:00:00,gas_wcmg,gas_wcmg,39.940833,2026,17,4,21
2026-04-21 18:00:00,gas_wcmg,gas_wcmg,36.658667,2026,18,4,21
2026-04-21 19:00:00,gas_wcmg,gas_wcmg,38.244667,2026,19,4,21
2026-04-21 20:00:00,gas_wcmg,gas_wcmg,38.711333,2026,20,4,21
2026-04-21 21:00:00,gas_wcmg,gas_wcmg,36.019167,2026,21,4,21
2026-04-21 22:00:00,gas_wcmg,gas_wcmg,35.23,2026,22,4,21
2026-04-21 23:00:00,gas_wcmg,gas_wcmg,34.34925,2026,23,4,21
2026-04-22 00:00:00,gas_wcmg,gas_wcmg,33.813167,2026,0,4,22
2026-04-22 01:00:00,gas_wcmg,gas_wcmg,32.33,2026,1,4,22
2026-04-22 02:00:00,gas_wcmg,gas_wcmg,33.2565,2026,2,4,22
2026-04-22 03:00:00,gas_wcmg,gas_wcmg,31.267333,2026,3,4,22
2026-04-22 04:00:00,gas_wcmg,gas_wcmg,31.112583,2026,4,4,22
2026-04-22 05:00:00,gas_wcmg,gas_wcmg,31.683583,2026,5,4,22
2026-04-22 06:00:00,gas_wcmg,gas_wcmg,32.134083,2026,6,4,22
2026-04-22 07:00:00,gas_wcmg,gas_wcmg,27.755583,2026,7,4,22
2026-04-22 08:00:00,gas_wcmg,gas_wcmg,24.902417,2026,8,4,22
2026-04-22 09:00:00,gas_wcmg,gas_wcmg,36.728167,2026,9,4,22
2026-04-22 10:00:00,gas_wcmg,gas_wcmg,36.20725,2026,10,4,22
2026-04-22 11:00:00,gas_wcmg,gas_wcmg,35.25125,2026,11,4,22
2026-04-22 12:00:00,gas_wcmg,gas_wcmg,35.60325,2026,12,4,22
2026-04-22 13:00:00,gas_wcmg,gas_wcmg,35.77575,2026,13,4,22
2026-04-22 14:00:00,gas_wcmg,gas_wcmg,35.488667,2026,14,4,22
2026-04-22 15:00:00,gas_wcmg,gas_wcmg,34.849667,2026,15,4,22
2026-04-22 16:00:00,gas_wcmg,gas_wcmg,35.450667,2026,16,4,22
2026-04-22 17:00:00,gas_wcmg,gas_wcmg,37.275083,2026,17,4,22
2026-04-22 18:00:00,gas_wcmg,gas_wcmg,38.464417,2026,18,4,22
2026-04-22 19:00:00,gas_wcmg,gas_wcmg,38.654167,2026,19,4,22
2026-04-22 20:00:00,gas_wcmg,gas_wcmg,37.593917,2026,20,4,22
2026-04-22 21:00:00,gas_wcmg,gas_wcmg,39.097083,2026,21,4,22
2026-04-22 22:00:00,gas_wcmg,gas_wcmg,37.499833,2026,22,4,22
2026-04-22 23:00:00,gas_wcmg,gas_wcmg,38.05925,2026,23,4,22
2026-04-23 00:00:00,gas_wcmg,gas_wcmg,38.692167,2026,0,4,23
2026-04-23 01:00:00,gas_wcmg,gas_wcmg,38.440833,2026,1,4,23
2026-04-23 02:00:00,gas_wcmg,gas_wcmg,37.606583,2026,2,4,23
2026-04-23 03:00:00,gas_wcmg,gas_wcmg,37.784333,2026,3,4,23
2026-04-23 04:00:00,gas_wcmg,gas_wcmg,38.513083,2026,4,4,23
2026-04-23 05:00:00,gas_wcmg,gas_wcmg,37.045417,2026,5,4,23
2026-04-23 06:00:00,gas_wcmg,gas_wcmg,37.365833,2026,6,4,23
2026-04-23 07:00:00,gas_wcmg,gas_wcmg,36.93,2026,7,4,23
2026-04-23 08:00:00,gas_wcmg,gas_wcmg,36.379667,2026,8,4,23
2026-04-23 09:00:00,gas_wcmg,gas_wcmg,39.301917,2026,9,4,23
2026-04-23 10:00:00,gas_wcmg,gas_wcmg,37.510083,2026,10,4,23
2026-04-23 11:00:00,gas_wcmg,gas_wcmg,36.114333,2026,11,4,23
2026-04-23 12:00:00,gas_wcmg,gas_wcmg,31.991583,2026,12,4,23
2026-04-23 13:00:00,gas_wcmg,gas_wcmg,35.60825,2026,13,4,23
2026-04-23 14:00:00,gas_wcmg,gas_wcmg,37.883917,2026,14,4,23
2026-04-23 15:00:00,gas_wcmg,gas_wcmg,37.937583,2026,15,4,23
2026-04-23 16:00:00,gas_wcmg,gas_wcmg,37.610083,2026,16,4,23
2026-04-23 17:00:00,gas_wcmg,gas_wcmg,35.958833,2026,17,4,23
2026-04-23 18:00:00,gas_wcmg,gas_wcmg,35.622,2026,18,4,23
2026-04-23 19:00:00,gas_wcmg,gas_wcmg,35.263917,2026,19,4,23
2026-04-23 20:00:00,gas_wcmg,gas_wcmg,35.519417,2026,20,4,23
2026-04-23 21:00:00,gas_wcmg,gas_wcmg,35.313083,2026,21,4,23
2026-04-23 22:00:00,gas_wcmg,gas_wcmg,33.398083,2026,22,4,23
2026-04-23 23:00:00,gas_wcmg,gas_wcmg,32.662667,2026,23,4,23
2026-04-24 00:00:00,gas_wcmg,gas_wcmg,33.007167,2026,0,4,24
2026-04-24 01:00:00,gas_wcmg,gas_wcmg,32.706333,2026,1,4,24
2026-04-24 02:00:00,gas_wcmg,gas_wcmg,33.82625,2026,2,4,24
2026-04-24 03:00:00,gas_wcmg,gas_wcmg,33.59975,2026,3,4,24
2026-04-24 04:00:00,gas_wcmg,gas_wcmg,32.28675,2026,4,4,24
2026-04-24 05:00:00,gas_wcmg,gas_wcmg,31.908,2026,5,4,24
2026-04-24 06:00:00,gas_wcmg,gas_wcmg,30.077833,2026,6,4,24
2026-04-24 07:00:00,gas_wcmg,gas_wcmg,29.830667,2026,7,4,24
2026-04-24 08:00:00,gas_wcmg,gas_wcmg,29.880583,2026,8,4,24
2026-04-24 09:00:00,gas_wcmg,gas_wcmg,31.516917,2026,9,4,24
2026-04-24 10:00:00,gas_wcmg,gas_wcmg,32.877,2026,10,4,24
2026-04-24 11:00:00,gas_wcmg,gas_wcmg,31.517667,2026,11,4,24
2026-04-24 12:00:00,gas_wcmg,gas_wcmg,33.24475,2026,12,4,24
2026-04-24 13:00:00,gas_wcmg,gas_wcmg,35.382167,2026,13,4,24
2026-04-24 14:00:00,gas_wcmg,gas_wcmg,34.550667,2026,14,4,24
2026-04-24 15:00:00,gas_wcmg,gas_wcmg,14.920083,2026,15,4,24
2026-04-24 16:00:00,gas_wcmg,gas_wcmg,16.778,2026,16,4,24
2026-04-24 17:00:00,gas_wcmg,gas_wcmg,23.38075,2026,17,4,24
2026-04-24 18:00:00,gas_wcmg,gas_wcmg,36.97525,2026,18,4,24
2026-04-24 19:00:00,gas_wcmg,gas_wcmg,36.856083,2026,19,4,24
2026-04-24 20:00:00,gas_wcmg,gas_wcmg,33.538583,2026,20,4,24
2026-04-24 21:00:00,gas_wcmg,gas_wcmg,36.062083,2026,21,4,24
2026-04-24 22:00:00,gas_wcmg,gas_wcmg,35.063333,2026,22,4,24
2026-04-24 23:00:00,gas_wcmg,gas_wcmg,33.323167,2026,23,4,24
2026-04-25 00:00:00,gas_wcmg,gas_wcmg,32.155583,2026,0,4,25
2026-04-25 01:00:00,gas_wcmg,gas_wcmg,32.212167,2026,1,4,25
2026-04-25 02:00:00,gas_wcmg,gas_wcmg,32.468,2026,2,4,25
2026-04-25 03:00:00,gas_wcmg,gas_wcmg,30.6165,2026,3,4,25
2026-04-25 04:00:00,gas_wcmg,gas_wcmg,31.2925,2026,4,4,25
2026-04-25 05:00:00,gas_wcmg,gas_wcmg,31.421917,2026,5,4,25
2026-04-25 06:00:00,gas_wcmg,gas_wcmg,32.17375,2026,6,4,25
2026-04-25 07:00:00,gas_wcmg,gas_wcmg,32.944083,2026,7,4,25
2026-04-25 08:00:00,gas_wcmg,gas_wcmg,31.212417,2026,8,4,25
2026-04-25 09:00:00,gas_wcmg,gas_wcmg,29.484167,2026,9,4,25
2026-04-25 10:00:00,gas_wcmg,gas_wcmg,30.274167,2026,10,4,25
2026-04-25 11:00:00,gas_wcmg,gas_wcmg,30.061083,2026,11,4,25
2026-04-25 12:00:00,gas_wcmg,gas_wcmg,30.592833,2026,12,4,25
2026-04-25 13:00:00,gas_wcmg,gas_wcmg,34.029083,2026,13,4,25
2026-04-25 14:00:00,gas_wcmg,gas_wcmg,32.028,2026,14,4,25
2026-04-25 15:00:00,gas_wcmg,gas_wcmg,30.807583,2026,15,4,25
2026-04-25 16:00:00,gas_wcmg,gas_wcmg,35.730167,2026,16,4,25
2026-04-25 17:00:00,gas_wcmg,gas_wcmg,35.30425,2026,17,4,25
2026-04-25 18:00:00,gas_wcmg,gas_wcmg,35.089583,2026,18,4,25
2026-04-25 19:00:00,gas_wcmg,gas_wcmg,36.573417,2026,19,4,25
2026-04-25 20:00:00,gas_wcmg,gas_wcmg,38.952083,2026,20,4,25
2026-04-25 21:00:00,gas_wcmg,gas_wcmg,43.4195,2026,21,4,25
2026-04-25 22:00:00,gas_wcmg,gas_wcmg,36.735667,2026,22,4,25
2026-04-25 23:00:00,gas_wcmg,gas_wcmg,36.149583,2026,23,4,25
2026-04-26 00:00:00,gas_wcmg,gas_wcmg,36.838833,2026,0,4,26
2026-04-26 01:00:00,gas_wcmg,gas_wcmg,37.390833,2026,1,4,26
2026-04-26 02:00:00,gas_wcmg,gas_wcmg,37.492417,2026,2,4,26
2026-04-26 03:00:00,gas_wcmg,gas_wcmg,37.40975,2026,3,4,26
2026-04-26 04:00:00,gas_wcmg,gas_wcmg,37.838,2026,4,4,26
2026-04-26 05:00:00,gas_wcmg,gas_wcmg,38.272667,2026,5,4,26
2026-04-26 06:00:00,gas_wcmg,gas_wcmg,39.024333,2026,6,4,26
2026-04-26 07:00:00,gas_wcmg,gas_wcmg,39.324083,2026,7,4,26
2026-04-26 08:00:00,gas_wcmg,gas_wcmg,36.234,2026,8,4,26
2026-04-26 09:00:00,gas_wcmg,gas_wcmg,35.25025,2026,9,4,26
2026-04-26 10:00:00,gas_wcmg,gas_wcmg,33.86975,2026,10,4,26
2026-04-26 11:00:00,gas_wcmg,gas_wcmg,36.543583,2026,11,4,26
2026-04-26 12:00:00,gas_wcmg,gas_wcmg,38.706833,2026,12,4,26
2026-04-26 13:00:00,gas_wcmg,gas_wcmg,32.411917,2026,13,4,26
2026-04-26 14:00:00,gas_wcmg,gas_wcmg,35.925417,2026,14,4,26
2026-04-26 15:00:00,gas_wcmg,gas_wcmg,34.20775,2026,15,4,26
2026-04-26 16:00:00,gas_wcmg,gas_wcmg,35.844833,2026,16,4,26
2026-04-26 17:00:00,gas_wcmg,gas_wcmg,38.253333,2026,17,4,26
2026-04-26 18:00:00,gas_wcmg,gas_wcmg,38.8075,2026,18,4,26
2026-04-26 19:00:00,gas_wcmg,gas_wcmg,37.7665,2026,19,4,26
2026-04-26 20:00:00,gas_wcmg,gas_wcmg,37.66625,2026,20,4,26
2026-04-26 21:00:00,gas_wcmg,gas_wcmg,37.709833,2026,21,4,26
2026-04-26 22:00:00,gas_wcmg,gas_wcmg,38.108333,2026,22,4,26
2026-04-26 23:00:00,gas_wcmg,gas_wcmg,37.18725,2026,23,4,26
2026-04-27 00:00:00,gas_wcmg,gas_wcmg,37.408833,2026,0,4,27
2026-04-27 01:00:00,gas_wcmg,gas_wcmg,37.415917,2026,1,4,27
2026-04-27 02:00:00,gas_wcmg,gas_wcmg,37.022667,2026,2,4,27
2026-04-27 03:00:00,gas_wcmg,gas_wcmg,36.641333,2026,3,4,27
2026-04-27 04:00:00,gas_wcmg,gas_wcmg,37.344583,2026,4,4,27
2026-04-27 05:00:00,gas_wcmg,gas_wcmg,35.09625,2026,5,4,27
2026-04-27 06:00:00,gas_wcmg,gas_wcmg,32.61275,2026,6,4,27
2026-04-27 07:00:00,gas_wcmg,gas_wcmg,32.8315,2026,7,4,27
2026-04-27 08:00:00,gas_wcmg,gas_wcmg,32.957167,2026,8,4,27
2026-04-27 09:00:00,gas_wcmg,gas_wcmg,33.901833,2026,9,4,27
2026-04-27 10:00:00,gas_wcmg,gas_wcmg,36.623083,2026,10,4,27
2026-04-27 11:00:00,gas_wcmg,gas_wcmg,33.230333,2026,11,4,27
2026-04-27 12:00:00,gas_wcmg,gas_wcmg,35.188,2026,12,4,27
2026-04-27 13:00:00,gas_wcmg,gas_wcmg,36.224583,2026,13,4,27
2026-04-27 14:00:00,gas_wcmg,gas_wcmg,34.897833,2026,14,4,27
2026-04-27 15:00:00,gas_wcmg,gas_wcmg,34.712333,2026,15,4,27
2026-04-27 16:00:00,gas_wcmg,gas_wcmg,35.5275,2026,16,4,27
2026-04-27 17:00:00,gas_wcmg,gas_wcmg,35.477583,2026,17,4,27
2026-04-27 18:00:00,gas_wcmg,gas_wcmg,34.045333,2026,18,4,27
2026-04-27 19:00:00,gas_wcmg,gas_wcmg,34.702333,2026,19,4,27
2026-04-27 20:00:00,gas_wcmg,gas_wcmg,34.2355,2026,20,4,27
2026-04-27 21:00:00,gas_wcmg,gas_wcmg,37.166,2026,21,4,27
2026-04-27 22:00:00,gas_wcmg,gas_wcmg,35.62925,2026,22,4,27
2026-04-27 23:00:00,gas_wcmg,gas_wcmg,35.403917,2026,23,4,27
2026-04-28 00:00:00,gas_wcmg,gas_wcmg,35.290333,2026,0,4,28
2026-04-28 01:00:00,gas_wcmg,gas_wcmg,35.054917,2026,1,4,28
2026-04-28 02:00:00,gas_wcmg,gas_wcmg,33.849333,2026,2,4,28
2026-04-28 03:00:00,gas_wcmg,gas_wcmg,35.867917,2026,3,4,28
2026-04-28 04:00:00,gas_wcmg,gas_wcmg,35.811667,2026,4,4,28
2026-04-28 05:00:00,gas_wcmg,gas_wcmg,34.810583,2026,5,4,28
2026-04-28 06:00:00,gas_wcmg,gas_wcmg,34.88425,2026,6,4,28
2026-04-28 07:00:00,gas_wcmg,gas_wcmg,35.3215,2026,7,4,28
2026-04-28 08:00:00,gas_wcmg,gas_wcmg,34.437833,2026,8,4,28
2026-04-28 09:00:00,gas_wcmg,gas_wcmg,35.307917,2026,9,4,28
2026-04-28 10:00:00,gas_wcmg,gas_wcmg,36.5405,2026,10,4,28
2026-04-28 11:00:00,gas_wcmg,gas_wcmg,35.54125,2026,11,4,28
2026-04-28 12:00:00,gas_wcmg,gas_wcmg,38.6685,2026,12,4,28
2026-04-28 13:00:00,gas_wcmg,gas_wcmg,39.603917,2026,13,4,28
2026-04-28 14:00:00,gas_wcmg,gas_wcmg,35.297333,2026,14,4,28
2026-04-28 15:00:00,gas_wcmg,gas_wcmg,34.797417,2026,15,4,28
2026-04-28 16:00:00,gas_wcmg,gas_wcmg,35.90425,2026,16,4,28
2026-04-28 17:00:00,gas_wcmg,gas_wcmg,35.274167,2026,17,4,28
2026-04-28 18:00:00,gas_wcmg,gas_wcmg,34.8685,2026,18,4,28
2026-04-28 19:00:00,gas_wcmg,gas_wcmg,35.7445,2026,19,4,28
2026-04-28 20:00:00,gas_wcmg,gas_wcmg,35.228167,2026,20,4,28
2026-04-28 21:00:00,gas_wcmg,gas_wcmg,35.566917,2026,21,4,28
2026-04-28 22:00:00,gas_wcmg,gas_wcmg,35.766167,2026,22,4,28
2026-04-28 23:00:00,gas_wcmg,gas_wcmg,35.388667,2026,23,4,28
2026-04-29 00:00:00,gas_wcmg,gas_wcmg,36.75225,2026,0,4,29
2026-04-29 01:00:00,gas_wcmg,gas_wcmg,36.954917,2026,1,4,29
